時刻,水位_水位,水位_差分,水位_source_file,ダム_60分雨量,ダム_累加雨量,ダム_貯水位,ダム_貯水率,ダム_流入量,ダム_全放流量,ダム_調整流量,ダム_source_file
2023/06/19 21:00,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 21:10,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/19 21:20,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/19 21:30,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/19 21:40,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 21:50,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/19 22:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/19 22:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.18,0.01,dam_20230601-20230701.csv
2023/06/19 22:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/19 22:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 22:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 22:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 23:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 23:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 23:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 23:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/19 23:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/19 23:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 00:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 00:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 00:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 00:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.18,0.01,dam_20230601-20230701.csv
2023/06/20 00:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.71,96.70,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 00:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,4.03,5.16,1.13,dam_20230601-20230701.csv
2023/06/20 01:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,0.00,5.16,5.69,dam_20230601-20230701.csv
2023/06/20 01:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,0.00,5.16,5.69,dam_20230601-20230701.csv
2023/06/20 01:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,0.00,5.16,5.69,dam_20230601-20230701.csv
2023/06/20 01:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,0.00,5.16,5.69,dam_20230601-20230701.csv
2023/06/20 01:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,0.00,5.17,5.70,dam_20230601-20230701.csv
2023/06/20 01:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,0.61,5.17,4.56,dam_20230601-20230701.csv
2023/06/20 02:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 02:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 02:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 02:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 02:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 02:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 03:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/20 03:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 03:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 03:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 03:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 03:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 04:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 04:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 04:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 04:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 04:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 04:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 05:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 05:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 05:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 05:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 05:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 05:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 06:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 06:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 06:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.15,-0.02,dam_20230601-20230701.csv
2023/06/20 06:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 06:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 06:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 07:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 07:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 07:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 07:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 07:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 07:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 08:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 08:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.70,96.60,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 08:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.09,5.16,5.07,dam_20230601-20230701.csv
2023/06/20 08:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 08:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 08:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 09:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 09:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 09:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,4.60,5.16,0.56,dam_20230601-20230701.csv
2023/06/20 09:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 09:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 09:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 10:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 10:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/20 10:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 10:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 10:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 10:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/20 11:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 11:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 11:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 11:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.15,-0.02,dam_20230601-20230701.csv
2023/06/20 11:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.15,-0.02,dam_20230601-20230701.csv
2023/06/20 11:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 12:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 12:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 12:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 12:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 12:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/20 12:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 13:00,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 13:10,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 13:20,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 13:30,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 13:40,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 13:50,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 14:00,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 14:10,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 14:20,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 14:30,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,4.60,5.17,0.57,dam_20230601-20230701.csv
2023/06/20 14:40,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 14:50,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,4.61,5.17,0.56,dam_20230601-20230701.csv
2023/06/20 15:00,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 15:10,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 15:20,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 15:30,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.66,5.15,4.49,dam_20230601-20230701.csv
2023/06/20 15:40,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.00,5.17,5.64,dam_20230601-20230701.csv
2023/06/20 15:50,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 16:00,2.81,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.09,5.18,5.09,dam_20230601-20230701.csv
2023/06/20 16:10,2.81,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,0.65,5.16,4.51,dam_20230601-20230701.csv
2023/06/20 16:20,2.81,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 16:30,2.81,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,10.24,5.16,-5.08,dam_20230601-20230701.csv
2023/06/20 16:40,2.81,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,10.80,5.16,-5.64,dam_20230601-20230701.csv
2023/06/20 16:50,2.81,0.00,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.72,5.16,-0.56,dam_20230601-20230701.csv
2023/06/20 17:00,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,10.24,5.16,-5.08,dam_20230601-20230701.csv
2023/06/20 17:10,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,9.67,5.16,-4.51,dam_20230601-20230701.csv
2023/06/20 17:20,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.69,96.40,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 17:30,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.08,5.16,5.08,dam_20230601-20230701.csv
2023/06/20 17:40,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 17:50,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 18:00,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 18:10,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/20 18:20,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.00,5.17,5.65,dam_20230601-20230701.csv
2023/06/20 18:30,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,4.60,5.17,0.57,dam_20230601-20230701.csv
2023/06/20 18:40,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 18:50,2.81,-0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 19:00,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 19:10,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 19:20,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 19:30,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 19:40,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 19:50,2.82,0.01,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 20:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/20 20:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 20:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 20:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 20:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/20 20:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 21:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 21:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 21:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 21:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 21:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 21:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/20 22:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/20 22:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.15,-0.02,dam_20230601-20230701.csv
2023/06/20 22:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 22:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 22:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 22:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.72,5.17,-0.55,dam_20230601-20230701.csv
2023/06/20 23:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 23:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 23:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 23:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/20 23:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/20 23:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,4.60,5.17,0.57,dam_20230601-20230701.csv
2023/06/21 00:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/21 00:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/21 00:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/21 00:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/21 00:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/21 00:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/21 01:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.17,0.00,dam_20230601-20230701.csv
2023/06/21 01:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.16,-0.01,dam_20230601-20230701.csv
2023/06/21 01:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/21 01:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.18,0.02,dam_20230601-20230701.csv
2023/06/21 01:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.17,5.15,-0.02,dam_20230601-20230701.csv
2023/06/21 01:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/21 02:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.16,0.00,dam_20230601-20230701.csv
2023/06/21 02:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.17,0.01,dam_20230601-20230701.csv
2023/06/21 02:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,5.16,5.15,-0.01,dam_20230601-20230701.csv
2023/06/21 02:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,4.60,5.15,0.55,dam_20230601-20230701.csv
2023/06/21 02:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,0.00,5.17,5.65,dam_20230601-20230701.csv
2023/06/21 02:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,0.00,5.17,5.65,dam_20230601-20230701.csv
2023/06/21 03:00,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,0.00,5.15,5.63,dam_20230601-20230701.csv
2023/06/21 03:10,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,0.00,5.16,5.64,dam_20230601-20230701.csv
2023/06/21 03:20,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,0.08,5.16,5.08,dam_20230601-20230701.csv
2023/06/21 03:30,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,0.65,5.16,4.51,dam_20230601-20230701.csv
2023/06/21 03:40,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.68,96.30,6.85,5.17,-1.68,dam_20230601-20230701.csv
2023/06/21 03:50,2.82,0.00,water_20230601-20230701.csv,0.00,0.00,36.67,96.20,10.24,5.17,-5.07,dam_20230601-20230701.csv
2023/06/21 04:00,2.82,0.00,water_20230601-20230701.csv,1.00,1.00,36.68,96.30,10.24,5.17,-5.07,dam_20230601-20230701.csv
